transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_address,customer_city,customer_state,customer_zip_code,customer_country,customer_ip_address,customer_segment,transaction_datetime,transaction_date,transaction_time,merchant_name,merchant_category,merchant_industry,transaction_type,amount,product_category,payment_method,payment_status,response_code,response_text,processing_time_ms,is_fraudulent,fraud_indicators,risk_score,fraud_type,customer_lifetime_value,customer_acquisition_channel,customer_transaction_count,device_type,is_mobile,session_duration_seconds,timezone,language,hour,day_of_week,is_weekend,month,quarter,customer_transaction_number,customer_total_spent
TXN_20240716_00002035,CUST_28765815,Customer 1155,user440@example.com,+1-555-781-1139,"757 Main St, City, State",Houston,MI,50501,US,83.30.230.39,regular,2024-07-16 01:10:32.105917,2024-07-16,01:10:32,WanderBook Travel,Online Travel Agency,Travel,booking,356.53,general,venmo,completed,00,Approved,1117,False,,0.12718136622997367,,3645.5275138929906,organic_search,2,mobile_android,True,313,AKST,en,1.0,1.0,False,7.0,3.0,1.0,356.53
TXN_20240716_00005164,CUST_16314597,Customer 8346,user465@example.com,+1-555-804-7711,"241 Main St, City, State",Los Angeles,PA,89651,US,46.181.60.34,enterprise,2024-07-16 01:49:15.105917,2024-07-16,01:49:15,WanderBook Travel,Online Travel Agency,Travel,modification,140.31,general,card,failed,51,Insufficient funds,1986,False,,0.2831684241795318,,180454.474643878,email_marketing,1,mobile_android,True,354,CST,en,1.0,1.0,False,7.0,3.0,1.0,140.31
TXN_20240716_00003747,CUST_43404903,Customer 6047,user904@example.com,+1-555-908-8662,"790 Main St, City, State",Houston,TX,10459,US,202.23.251.43,regular,2024-07-16 02:03:56.105917,2024-07-16,02:03:56,WanderBook Travel,Online Travel Agency,Travel,booking,125.71,general,google_pay,completed,00,Approved,1794,False,,18.299886517926307,,1524.416098694227,social_media_paid,2,mobile_ios,True,1098,CST,en,2.0,1.0,False,7.0,3.0,1.0,125.71
TXN_20240716_00000727,CUST_78794499,Customer 5198,user943@example.com,+1-555-366-7121,"678 Main St, City, State",Phoenix,NC,41694,US,133.132.168.174,new,2024-07-16 02:06:58.105917,2024-07-16,02:06:58,WanderBook Travel,Online Travel Agency,Travel,cancellation,295.18,general,apple_pay,completed,00,Approved,1051,False,amount_exceeds_normal,34.62797731799062,,229.48912812508522,organic_search,1,tablet_android,False,1104,HST,en,2.0,1.0,False,7.0,3.0,1.0,295.18
TXN_20240716_00005673,CUST_92761968,Customer 6621,user587@example.com,+1-555-635-6187,"284 Main St, City, State",Chicago,NY,26128,US,224.251.58.125,regular,2024-07-16 04:42:30.105917,2024-07-16,04:42:30,WanderBook Travel,Online Travel Agency,Travel,cancellation,338.76,general,card,completed,00,Approved,992,False,,21.25203707294984,,3501.402745164817,affiliate,3,desktop_windows,False,389,PST,en,4.0,1.0,False,7.0,3.0,1.0,338.76
TXN_20240716_00006620,CUST_26408810,Customer 6592,user422@example.com,+1-555-307-1805,"522 Main St, City, State",Chicago,FL,33720,US,168.208.180.28,new,2024-07-16 06:05:04.105917,2024-07-16,06:05:04,WanderBook Travel,Online Travel Agency,Travel,modification,37.04,general,paypal,completed,00,Approved,1451,False,,22.8014808388266,,270.1243552774373,social_media_paid,2,desktop_windows,False,698,EST,en,6.0,1.0,False,7.0,3.0,1.0,37.04
TXN_20240716_00004904,CUST_54037045,Customer 7039,user327@example.com,+1-555-672-3094,"438 Main St, City, State",New York,NY,43749,US,243.131.197.18,enterprise,2024-07-16 09:29:55.105917,2024-07-16,09:29:55,WanderBook Travel,Online Travel Agency,Travel,modification,102.54,general,venmo,completed,00,Approved,1111,True,fraud_type_synthetic_identity,24.96142700150255,synthetic_identity,215402.6095496092,email_marketing,1,desktop_windows,False,1389,AKST,en,9.0,1.0,False,7.0,3.0,1.0,102.54
TXN_20240716_00000539,CUST_63327247,Customer 4531,user437@example.com,+1-555-237-9363,"545 Main St, City, State",Los Angeles,TX,20786,US,136.19.237.165,regular,2024-07-16 09:31:59.105917,2024-07-16,09:31:59,WanderBook Travel,Online Travel Agency,Travel,booking,484.28,general,paypal,completed,00,Approved,190,False,,4.089862248975407,,3988.192317086159,direct_traffic,1,mobile_ios,True,1245,AKST,en,9.0,1.0,False,7.0,3.0,1.0,484.28
TXN_20240716_00004259,CUST_43215313,Customer 2231,user214@example.com,+1-555-331-7812,"851 Main St, City, State",Houston,NY,65398,US,79.68.226.17,regular,2024-07-16 09:38:32.105917,2024-07-16,09:38:32,WanderBook Travel,Online Travel Agency,Travel,modification,19.86,general,paypal,completed,00,Approved,657,False,,7.468092278990719,,4390.3606346319375,affiliate,1,desktop_windows,False,1128,AKST,en,9.0,1.0,False,7.0,3.0,1.0,19.86
TXN_20240716_00003168,CUST_29053010,Customer 2990,user348@example.com,+1-555-790-4703,"183 Main St, City, State",Phoenix,TX,11920,US,129.130.52.126,new,2024-07-16 11:29:12.105917,2024-07-16,11:29:12,WanderBook Travel,Online Travel Agency,Travel,booking,422.42,general,google_pay,completed,00,Approved,155,False,,22.294908346566086,,905.1892019190051,affiliate,2,desktop_windows,False,454,MST,en,11.0,1.0,False,7.0,3.0,1.0,422.42
TXN_20240716_00006871,CUST_13525363,Customer 9394,user789@example.com,+1-555-812-1810,"700 Main St, City, State",Phoenix,FL,29868,US,81.25.201.12,vip,2024-07-16 12:08:34.105917,2024-07-16,12:08:34,WanderBook Travel,Online Travel Agency,Travel,cancellation,290.39,general,paypal,completed,00,Approved,1304,False,,0.30834208214146286,,18441.823204043016,organic_search,3,mobile_ios,True,136,PST,en,12.0,1.0,False,7.0,3.0,1.0,290.39
TXN_20240716_00001647,CUST_16143376,Customer 4291,user384@example.com,+1-555-192-7211,"888 Main St, City, State",Houston,CA,41633,US,208.121.85.44,enterprise,2024-07-16 15:33:17.105917,2024-07-16,15:33:17,WanderBook Travel,Online Travel Agency,Travel,cancellation,311.47,general,google_pay,completed,00,Approved,1129,False,,5.424167274487949,,132875.18157623697,paid_search,1,smart_tv_apple_tv,False,511,CST,en,15.0,1.0,False,7.0,3.0,1.0,311.47
TXN_20240716_00005186,CUST_43085475,Customer 9159,user271@example.com,+1-555-871-7138,"262 Main St, City, State",Los Angeles,GA,77104,US,38.193.67.252,vip,2024-07-16 19:09:23.105917,2024-07-16,19:09:23,WanderBook Travel,Online Travel Agency,Travel,modification,486.92,general,venmo,completed,00,Approved,1775,False,,9.518695185125434,,19284.771945712513,influencer,3,mobile_android,True,398,PST,en,19.0,1.0,False,7.0,3.0,1.0,486.92
TXN_20240716_00003387,CUST_77565326,Customer 6025,user763@example.com,+1-555-410-1777,"408 Main St, City, State",Chicago,NC,68092,US,80.148.47.114,regular,2024-07-16 19:10:12.105917,2024-07-16,19:10:12,WanderBook Travel,Online Travel Agency,Travel,cancellation,27.34,general,paypal,completed,00,Approved,1232,False,,28.977959189919055,,4146.5986795620265,paid_search,1,mobile_ios,True,105,PST,en,19.0,1.0,False,7.0,3.0,1.0,27.34
TXN_20240716_00007187,CUST_79286174,Customer 6686,user991@example.com,+1-555-930-9087,"359 Main St, City, State",Phoenix,GA,54841,US,71.183.107.202,vip,2024-07-16 19:10:29.105917,2024-07-16,19:10:29,WanderBook Travel,Online Travel Agency,Travel,booking,184.11,general,paypal,completed,00,Approved,1845,False,,8.403539225625755,,20001.14159526863,social_media_paid,2,desktop_linux,False,770,PST,en,19.0,1.0,False,7.0,3.0,1.0,184.11
TXN_20240716_00006543,CUST_20304187,Customer 9344,user386@example.com,+1-555-482-4024,"806 Main St, City, State",Houston,GA,16070,US,249.47.134.206,vip,2024-07-16 19:36:43.105917,2024-07-16,19:36:43,WanderBook Travel,Online Travel Agency,Travel,cancellation,262.51,general,google_pay,completed,00,Approved,431,False,,18.405931037428285,,17260.28573132225,social_media_organic,3,desktop_linux,False,1456,PST,en,19.0,1.0,False,7.0,3.0,1.0,262.51
TXN_20240716_00007359,CUST_77098220,Customer 3931,user203@example.com,+1-555-915-8512,"543 Main St, City, State",Phoenix,CA,50681,US,239.126.150.221,new,2024-07-16 19:56:01.105917,2024-07-16,19:56:01,WanderBook Travel,Online Travel Agency,Travel,booking,164.99,general,paypal,completed,00,Approved,1529,False,,20.044123746296574,,986.0473513084586,affiliate,3,desktop_windows,False,1773,PST,en,19.0,1.0,False,7.0,3.0,1.0,164.99
TXN_20240716_00006772,CUST_49586286,Customer 3319,user228@example.com,+1-555-984-2267,"480 Main St, City, State",Chicago,TX,97902,US,64.236.78.184,vip,2024-07-16 20:01:43.105917,2024-07-16,20:01:43,WanderBook Travel,Online Travel Agency,Travel,cancellation,385.29,general,venmo,completed,00,Approved,1657,False,,29.884879522316776,,16959.377119896482,social_media_paid,2,mobile_android,True,1650,AKST,en,20.0,1.0,False,7.0,3.0,1.0,385.29
TXN_20240716_00002363,CUST_40489534,Customer 6127,user230@example.com,+1-555-629-8567,"492 Main St, City, State",Los Angeles,FL,62159,US,233.39.205.213,new,2024-07-16 20:22:27.105917,2024-07-16,20:22:27,WanderBook Travel,Online Travel Agency,Travel,cancellation,267.51,general,card,completed,00,Approved,1915,False,amount_exceeds_normal,49.88843055396854,,203.43152750565588,organic_search,5,mobile_android,True,1401,AKST,en,20.0,1.0,False,7.0,3.0,1.0,267.51
TXN_20240716_00006873,CUST_97194532,Customer 7225,user954@example.com,+1-555-560-1607,"689 Main St, City, State",Houston,TX,49871,US,80.93.222.145,enterprise,2024-07-16 20:31:58.105917,2024-07-16,20:31:58,WanderBook Travel,Online Travel Agency,Travel,booking,287.57,general,paypal,failed,14,Invalid card,1925,False,,17.76818547292107,,72017.49475313802,direct_traffic,1,mobile_ios,True,646,HST,en,20.0,1.0,False,7.0,3.0,1.0,287.57
TXN_20240716_00001206,CUST_71121646,Customer 3288,user732@example.com,+1-555-872-7243,"951 Main St, City, State",Phoenix,GA,66597,US,91.177.147.140,vip,2024-07-16 21:20:03.105917,2024-07-16,21:20:03,WanderBook Travel,Online Travel Agency,Travel,modification,47.45,general,card,completed,00,Approved,1369,False,,14.483500216382467,,24594.263031445225,email_marketing,1,mobile_android,True,364,HST,en,21.0,1.0,False,7.0,3.0,1.0,47.45
TXN_20240716_00006782,CUST_29526091,Customer 7277,user804@example.com,+1-555-235-9885,"843 Main St, City, State",New York,NC,88126,US,182.235.229.184,enterprise,2024-07-16 21:25:13.105917,2024-07-16,21:25:13,WanderBook Travel,Online Travel Agency,Travel,booking,65.78,general,google_pay,completed,00,Approved,279,False,,12.818572018409286,,235527.3718203813,email_marketing,2,mobile_ios,True,1166,AKST,en,21.0,1.0,False,7.0,3.0,1.0,65.78
