transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_address,customer_city,customer_state,customer_zip_code,customer_country,customer_ip_address,customer_segment,transaction_datetime,transaction_date,transaction_time,merchant_name,merchant_category,merchant_industry,transaction_type,amount,product_category,payment_method,payment_status,response_code,response_text,processing_time_ms,is_fraudulent,fraud_indicators,risk_score,fraud_type,customer_lifetime_value,customer_acquisition_channel,customer_transaction_count,device_type,is_mobile,session_duration_seconds,timezone,language,hour,day_of_week,is_weekend,month,quarter,customer_transaction_number,customer_total_spent
TXN_20240716_00005904,CUST_45453971,Customer 2682,user493@example.com,+1-555-107-2644,"345 Main St, City, State",Chicago,OH,17042,US,242.140.6.160,individual,2024-07-16 00:22:12.378764,2024-07-16,00:22:12,SecureShield Pro,Cybersecurity Solutions,Technology,support_renewal,347.29,general,google_pay,completed,00,Approved,1868,False,amount_exceeds_normal,39.95741515597581,,508.13520706748903,influencer,4,mobile_android,True,1767,EST,en,0.0,1.0,False,7.0,3.0,1.0,347.29
TXN_20240716_00003037,CUST_19399975,Customer 3474,user352@example.com,+1-555-327-8324,"804 Main St, City, State",Phoenix,NY,44299,US,206.200.254.214,enterprise,2024-07-16 00:39:04.378764,2024-07-16,00:39:04,SecureShield Pro,Cybersecurity Solutions,Technology,license_purchase,72.06,general,card,failed,05,Do not honor,1654,False,,11.702076371454197,,292952.11016094044,organic_search,1,mobile_android,True,1683,PST,en,0.0,1.0,False,7.0,3.0,1.0,72.06
TXN_20240716_00004269,CUST_86079546,Customer 8173,user616@example.com,+1-555-466-8670,"308 Main St, City, State",Chicago,IL,64023,US,238.86.122.138,smb,2024-07-16 02:11:35.378764,2024-07-16,02:11:35,SecureShield Pro,Cybersecurity Solutions,Technology,support_renewal,68.17,general,venmo,completed,00,Approved,783,False,,17.772433219771198,,32906.29670226118,direct_traffic,1,mobile_android,True,1649,HST,en,2.0,1.0,False,7.0,3.0,1.0,68.17
TXN_20240716_00006217,CUST_10373777,Customer 2362,user413@example.com,+1-555-987-1208,"588 Main St, City, State",Los Angeles,NC,60737,US,218.243.130.148,individual,2024-07-16 03:16:24.378764,2024-07-16,03:16:24,SecureShield Pro,Cybersecurity Solutions,Technology,consulting,156.38,general,google_pay,completed,00,Approved,100,False,amount_exceeds_normal,24.040774216338768,,164.18930868658765,organic_search,2,desktop_windows,False,1393,PST,en,3.0,1.0,False,7.0,3.0,1.0,156.38
TXN_20240716_00001992,CUST_47163755,Customer 1169,user561@example.com,+1-555-211-9913,"542 Main St, City, State",Phoenix,MI,32364,US,103.173.216.234,smb,2024-07-16 03:17:49.378764,2024-07-16,03:17:49,SecureShield Pro,Cybersecurity Solutions,Technology,license_purchase,484.83,general,google_pay,completed,00,Approved,455,False,,5.980191205710536,,37103.160045058234,social_media_organic,2,mobile_android,True,1104,PST,en,3.0,1.0,False,7.0,3.0,1.0,484.83
TXN_20240716_00007743,CUST_50077157,Customer 1146,user327@example.com,+1-555-501-9015,"329 Main St, City, State",Phoenix,MI,25260,US,73.183.113.162,individual,2024-07-16 03:22:07.378764,2024-07-16,03:22:07,SecureShield Pro,Cybersecurity Solutions,Technology,support_renewal,45.32,general,google_pay,failed,14,Invalid card,280,False,,23.26829697624983,,1497.1625724876371,paid_search,1,mobile_android,True,1411,HST,en,3.0,1.0,False,7.0,3.0,1.0,45.32
TXN_20240716_00001756,CUST_69326164,Customer 8025,user387@example.com,+1-555-130-3915,"192 Main St, City, State",Houston,NY,99971,US,64.220.113.158,individual,2024-07-16 04:36:06.378764,2024-07-16,04:36:06,SecureShield Pro,Cybersecurity Solutions,Technology,support_renewal,227.84,general,card,completed,00,Approved,350,False,,13.642110804603696,,573.4131238048374,paid_search,2,desktop_mac,False,841,MST,en,4.0,1.0,False,7.0,3.0,1.0,227.84
TXN_20240716_00004290,CUST_76334776,Customer 8170,user166@example.com,+1-555-665-4925,"383 Main St, City, State",Phoenix,IL,82650,US,152.141.221.61,smb,2024-07-16 05:48:07.378764,2024-07-16,05:48:07,SecureShield Pro,Cybersecurity Solutions,Technology,consulting,91.66,general,google_pay,completed,00,Approved,696,False,,0.5918830865823843,,7779.309447345153,influencer,6,desktop_mac,False,177,AKST,en,5.0,1.0,False,7.0,3.0,1.0,91.66
TXN_20240716_00003450,CUST_30252230,Customer 7501,user581@example.com,+1-555-975-8011,"537 Main St, City, State",Chicago,PA,66034,US,36.204.90.124,individual,2024-07-16 07:19:55.378764,2024-07-16,07:19:55,SecureShield Pro,Cybersecurity Solutions,Technology,support_renewal,66.16,general,apple_pay,completed,00,Approved,1877,False,,9.226800673986629,,1770.5161277706231,paid_search,3,mobile_ios,True,240,MST,en,7.0,1.0,False,7.0,3.0,1.0,66.16
TXN_20240716_00001299,CUST_69341780,Customer 3070,user150@example.com,+1-555-330-4347,"737 Main St, City, State",Los Angeles,FL,29599,US,189.18.184.159,enterprise,2024-07-16 08:21:08.378764,2024-07-16,08:21:08,SecureShield Pro,Cybersecurity Solutions,Technology,consulting,173.63,general,venmo,completed,00,Approved,738,False,,11.393636653658223,,387837.73583092354,referral,2,smart_tv_apple_tv,False,358,HST,en,8.0,1.0,False,7.0,3.0,1.0,173.63
TXN_20240716_00005295,CUST_48909695,Customer 1354,user639@example.com,+1-555-867-8738,"410 Main St, City, State",Los Angeles,OH,17215,US,212.28.10.169,enterprise,2024-07-16 09:45:39.378764,2024-07-16,09:45:39,SecureShield Pro,Cybersecurity Solutions,Technology,consulting,388.97,general,google_pay,completed,00,Approved,1193,False,,24.83154375176539,,157449.83203160515,organic_search,2,mobile_ios,True,1074,AKST,en,9.0,1.0,False,7.0,3.0,1.0,388.97
TXN_20240716_00004022,CUST_28903805,Customer 7649,user960@example.com,+1-555-341-4928,"504 Main St, City, State",Los Angeles,NC,21021,US,144.156.44.96,smb,2024-07-16 09:52:28.378764,2024-07-16,09:52:28,SecureShield Pro,Cybersecurity Solutions,Technology,support_renewal,263.56,general,apple_pay,completed,00,Approved,1010,False,,9.625033689352039,,46061.36467204684,organic_search,2,mobile_android,True,246,AKST,en,9.0,1.0,False,7.0,3.0,1.0,263.56
TXN_20240716_00005521,CUST_42008071,Customer 2374,user845@example.com,+1-555-829-6666,"252 Main St, City, State",Los Angeles,NY,88097,US,230.239.169.203,individual,2024-07-16 10:14:38.378764,2024-07-16,10:14:38,SecureShield Pro,Cybersecurity Solutions,Technology,license_purchase,377.19,general,google_pay,completed,00,Approved,240,False,,22.843262268760746,,1723.5544877348725,referral,5,desktop_windows,False,244,AKST,en,10.0,1.0,False,7.0,3.0,1.0,377.19
TXN_20240716_00003993,CUST_60557302,Customer 3541,user777@example.com,+1-555-790-9311,"575 Main St, City, State",Los Angeles,FL,78832,US,212.41.225.94,startup,2024-07-16 10:33:37.378764,2024-07-16,10:33:37,SecureShield Pro,Cybersecurity Solutions,Technology,support_renewal,297.61,general,paypal,completed,00,Approved,397,False,,7.304946561023318,,4164.161901144891,referral,2,mobile_ios,True,344,HST,en,10.0,1.0,False,7.0,3.0,1.0,297.61
TXN_20240716_00002744,CUST_20096815,Customer 6991,user631@example.com,+1-555-741-4099,"190 Main St, City, State",Chicago,OH,87812,US,55.226.233.131,startup,2024-07-16 13:10:35.378764,2024-07-16,13:10:35,SecureShield Pro,Cybersecurity Solutions,Technology,license_purchase,319.64,general,apple_pay,completed,00,Approved,1418,False,,17.95109054758654,,4173.912940005221,paid_search,3,mobile_android,True,1624,HST,en,13.0,1.0,False,7.0,3.0,1.0,319.64
TXN_20240716_00006720,CUST_13208504,Customer 2862,user322@example.com,+1-555-326-5444,"990 Main St, City, State",Phoenix,GA,74923,US,80.219.235.9,individual,2024-07-16 13:47:39.378764,2024-07-16,13:47:39,SecureShield Pro,Cybersecurity Solutions,Technology,license_purchase,435.72,general,apple_pay,completed,00,Approved,1944,False,,3.3798010639982525,,1034.702582114795,direct_traffic,1,mobile_android,True,1336,HST,en,13.0,1.0,False,7.0,3.0,1.0,435.72
TXN_20240716_00002461,CUST_90473886,Customer 7418,user235@example.com,+1-555-184-4823,"829 Main St, City, State",Los Angeles,MI,94615,US,23.245.239.211,smb,2024-07-16 14:26:41.378764,2024-07-16,14:26:41,SecureShield Pro,Cybersecurity Solutions,Technology,license_purchase,135.87,general,paypal,completed,00,Approved,1402,False,,14.354137361617068,,31463.408619032158,organic_search,4,mobile_android,True,1367,AKST,en,14.0,1.0,False,7.0,3.0,1.0,135.87
TXN_20240716_00000012,CUST_54355906,Customer 7278,user395@example.com,+1-555-936-5422,"194 Main St, City, State",Los Angeles,GA,19257,US,145.177.30.38,individual,2024-07-16 14:42:14.378764,2024-07-16,14:42:14,SecureShield Pro,Cybersecurity Solutions,Technology,support_renewal,119.64,general,venmo,completed,00,Approved,1976,False,,22.666782553798456,,1097.317203466756,affiliate,1,desktop_windows,False,94,HST,en,14.0,1.0,False,7.0,3.0,1.0,119.64
