transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_address,customer_city,customer_state,customer_zip_code,customer_country,customer_ip_address,customer_segment,transaction_datetime,transaction_date,transaction_time,merchant_name,merchant_category,merchant_industry,transaction_type,amount,product_category,payment_method,payment_status,response_code,response_text,processing_time_ms,is_fraudulent,fraud_indicators,risk_score,fraud_type,customer_lifetime_value,customer_acquisition_channel,customer_transaction_count,device_type,is_mobile,session_duration_seconds,timezone,language,hour,day_of_week,is_weekend,month,quarter,customer_transaction_number,customer_total_spent
TXN_20240716_00004851,CUST_87026367,Customer 2759,user773@example.com,+1-555-860-2441,"159 Main St, City, State",Houston,TX,64842,US,20.195.126.6,new,2024-07-16 00:00:25.825902,2024-07-16,00:00:25,QuickEats Delivery,Food Delivery Platform,Food Service,tip,164.01,general,apple_pay,completed,00,Approved,1952,False,,5.134686589472384,,904.2150793061855,social_media_organic,2,desktop_windows,False,1501,MST,en,0.0,1.0,False,7.0,3.0,1.0,164.01
TXN_20240716_00001096,CUST_43781955,Customer 4983,user682@example.com,+1-555-389-8436,"476 Main St, City, State",Los Angeles,GA,94004,US,178.123.197.88,regular,2024-07-16 01:40:53.825902,2024-07-16,01:40:53,QuickEats Delivery,Food Delivery Platform,Food Service,order,328.19,general,venmo,completed,00,Approved,798,False,,17.306335357369676,,2840.8066217692867,paid_search,1,desktop_windows,False,676,PST,en,1.0,1.0,False,7.0,3.0,1.0,328.19
TXN_20240716_00003253,CUST_60124255,Customer 7827,user482@example.com,+1-555-278-4149,"162 Main St, City, State",Phoenix,IL,20943,US,28.46.44.238,vip,2024-07-16 03:49:43.825902,2024-07-16,03:49:43,QuickEats Delivery,Food Delivery Platform,Food Service,subscription_fee,28.76,general,venmo,completed,00,Approved,130,False,,11.328456378763569,,10739.974392395303,content_marketing,1,desktop_mac,False,1012,AKST,en,3.0,1.0,False,7.0,3.0,1.0,28.76
TXN_20240716_00000771,CUST_41178961,Customer 4931,user623@example.com,+1-555-898-3386,"269 Main St, City, State",Chicago,NY,68136,US,116.55.133.64,new,2024-07-16 12:14:34.825902,2024-07-16,12:14:34,QuickEats Delivery,Food Delivery Platform,Food Service,order,370.71,general,venmo,completed,00,Approved,787,False,amount_exceeds_normal,28.595948568997553,,581.3902196723673,organic_search,1,desktop_windows,False,1697,HST,en,12.0,1.0,False,7.0,3.0,1.0,370.71
TXN_20240716_00005970,CUST_28724414,Customer 9583,user154@example.com,+1-555-932-6861,"624 Main St, City, State",Phoenix,GA,15991,US,102.202.5.206,new,2024-07-16 13:17:36.825902,2024-07-16,13:17:36,QuickEats Delivery,Food Delivery Platform,Food Service,order,351.31,general,google_pay,completed,00,Approved,928,False,,14.483718869175235,,703.5760463371261,social_media_organic,1,mobile_ios,True,1436,CST,en,13.0,1.0,False,7.0,3.0,1.0,351.31
TXN_20240716_00002718,CUST_28889125,Customer 4703,user466@example.com,+1-555-248-3640,"560 Main St, City, State",New York,TX,50128,US,114.167.156.100,regular,2024-07-16 14:10:24.825902,2024-07-16,14:10:24,QuickEats Delivery,Food Delivery Platform,Food Service,subscription_fee,425.87,general,paypal,completed,00,Approved,1679,True,fraud_type_account_takeover,22.28590904892838,account_takeover,1453.4029182601475,email_marketing,2,desktop_windows,False,1154,AKST,en,14.0,1.0,False,7.0,3.0,1.0,425.87
TXN_20240716_00005014,CUST_12072728,Customer 4077,user806@example.com,+1-555-575-4945,"488 Main St, City, State",New York,IL,34635,US,88.82.194.168,enterprise,2024-07-16 16:24:54.825902,2024-07-16,16:24:54,QuickEats Delivery,Food Delivery Platform,Food Service,subscription_fee,387.9,general,paypal,completed,00,Approved,666,False,,17.238150017118727,,152139.12541846457,organic_search,1,mobile_ios,True,1249,MST,en,16.0,1.0,False,7.0,3.0,1.0,387.9
TXN_20240716_00003842,CUST_58854208,Customer 5408,user246@example.com,+1-555-343-1268,"127 Main St, City, State",New York,MI,95504,US,234.212.82.196,new,2024-07-16 17:08:11.825902,2024-07-16,17:08:11,QuickEats Delivery,Food Delivery Platform,Food Service,tip,138.76,general,venmo,completed,00,Approved,329,False,,10.664710125120576,,657.39861913644,social_media_paid,4,mobile_ios,True,56,PST,en,17.0,1.0,False,7.0,3.0,1.0,138.76
TXN_20240716_00005786,CUST_75903322,Customer 4202,user893@example.com,+1-555-503-7471,"489 Main St, City, State",Houston,IL,78889,US,94.114.134.14,regular,2024-07-16 17:18:11.825902,2024-07-16,17:18:11,QuickEats Delivery,Food Delivery Platform,Food Service,tip,160.76,general,venmo,completed,00,Approved,129,False,,10.503037422321091,,3487.505498212878,email_marketing,4,desktop_mac,False,848,MST,en,17.0,1.0,False,7.0,3.0,1.0,160.76
TXN_20240716_00006065,CUST_70131179,Customer 7942,user842@example.com,+1-555-624-2512,"284 Main St, City, State",Houston,MI,11071,US,164.80.159.101,vip,2024-07-16 17:45:57.825902,2024-07-16,17:45:57,QuickEats Delivery,Food Delivery Platform,Food Service,tip,292.63,general,apple_pay,completed,00,Approved,695,False,,6.838326166785733,,7546.333143886703,organic_search,2,mobile_ios,True,424,MST,en,17.0,1.0,False,7.0,3.0,1.0,292.63
